

tap.pl 1.8

EPQ (Threshold for 0.5 Quantile)	Unweighted Average TAP
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q82MC8_Q82MC8_STRAW.psiblast-non_iterative/up_Q82MC8_Q82MC8_STRAW.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q4K7R9_Q4K7R9_PSEF5.psiblast-non_iterative/up_Q4K7R9_Q4K7R9_PSEF5.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q2NFN7_Q2NFN7_METST.psiblast-non_iterative/up_Q2NFN7_Q2NFN7_METST.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q26XD4_Q26XD4_XANP2.psiblast-non_iterative/pfam21_Q26XD4_Q26XD4_XANP2.psiblast-non_iterative.spouge.1000	0.0281
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q8TKH5_Q8TKH5_METAC.psiblast-non_iterative/up_Q8TKH5_Q8TKH5_METAC.psiblast-non_iterative.spouge.1000	0.7000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q331Q2_Q331Q2_9ACTO.psiblast-non_iterative/up_Q331Q2_Q331Q2_9ACTO.psiblast-non_iterative.spouge.1000	0.0092
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q2H719_Q2H719_CHAGB.psiblast-non_iterative/up_Q2H719_Q2H719_CHAGB.psiblast-non_iterative.spouge.1000	0.2087
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q1ZZK0_Q1ZZK0_9BACT.psiblast-non_iterative/up_Q1ZZK0_Q1ZZK0_9BACT.psiblast-non_iterative.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q9C104_GDE1_SCHPO.psiblast-non_iterative/up_Q9C104_GDE1_SCHPO.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_O69146_O69146_BACSU.psiblast-non_iterative/up_O69146_O69146_BACSU.psiblast-non_iterative.spouge.1000	0.0036
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q6TBN8_Q6TBN8_9NOST.psiblast-non_iterative/up_Q6TBN8_Q6TBN8_9NOST.psiblast-non_iterative.spouge.1000	0.3733
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q8NJX5_Q8NJX5_9FUNG.psiblast-non_iterative/up_Q8NJX5_Q8NJX5_9FUNG.psiblast-non_iterative.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q96I86_Q96I86_HUMAN.psiblast-non_iterative/pfam21_Q96I86_Q96I86_HUMAN.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q50QX4_Q50QX4_ENTHI.psiblast-non_iterative/pfam21_Q50QX4_Q50QX4_ENTHI.psiblast-non_iterative.spouge.1000	0.0109
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q9ZFY2_Q9ZFY2_9DEIN.psiblast-non_iterative/up_Q9ZFY2_Q9ZFY2_9DEIN.psiblast-non_iterative.spouge.1000	0.1225
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q2PMV6_Q2PMV6_CYPCA.psiblast-non_iterative/pfam21_Q2PMV6_Q2PMV6_CYPCA.psiblast-non_iterative.spouge.1000	0.0848
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q9XUC3_Q9XUC3_CAEEL.psiblast-non_iterative/pfam21_Q9XUC3_Q9XUC3_CAEEL.psiblast-non_iterative.spouge.1000	0.1107
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q7QGM3_Q7QGM3_ANOGA.psiblast-non_iterative/up_Q7QGM3_Q7QGM3_ANOGA.psiblast-non_iterative.spouge.1000	0.0417
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q3XMF2_Q3XMF2_9PROT.psiblast-non_iterative/pfam21_Q3XMF2_Q3XMF2_9PROT.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q9AIH1_Q9AIH1_CARRU.psiblast-non_iterative/up_Q9AIH1_Q9AIH1_CARRU.psiblast-non_iterative.spouge.1000	0.0655
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q7R2C6_Q7R2C6_GIALA.psiblast-non_iterative/pfam21_Q7R2C6_Q7R2C6_GIALA.psiblast-non_iterative.spouge.1000	0.1053
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q94FS0_Q94FS0_LOLRI.psiblast-non_iterative/up_Q94FS0_Q94FS0_LOLRI.psiblast-non_iterative.spouge.1000	0.3306
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q940A2_P2C31_ARATH.psiblast-non_iterative/up_Q940A2_P2C31_ARATH.psiblast-non_iterative.spouge.1000	0.7500
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q8VYB2_Q8VYB2_ARATH.psiblast-non_iterative/up_Q8VYB2_Q8VYB2_ARATH.psiblast-non_iterative.spouge.1000	0.4201
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q1SJT6_Q1SJT6_MEDTR.psiblast-non_iterative/pfam21_Q1SJT6_Q1SJT6_MEDTR.psiblast-non_iterative.spouge.1000	0.5686
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q50PU3_Q50PU3_ENTHI.psiblast-non_iterative/pfam21_Q50PU3_Q50PU3_ENTHI.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q1L5Y1_Q1L5Y1_9FILI.psiblast-non_iterative/up_Q1L5Y1_Q1L5Y1_9FILI.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q3UHC8_Q3UHC8_MOUSE.psiblast-non_iterative/up_Q3UHC8_Q3UHC8_MOUSE.psiblast-non_iterative.spouge.1000	0.0137
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q6TLZ7_Q6TLZ7_MYCUL.psiblast-non_iterative/up_Q6TLZ7_Q6TLZ7_MYCUL.psiblast-non_iterative.spouge.1000	0.0012
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q35QU1_Q35QU1_9BRAD.psiblast-non_iterative/pfam21_Q35QU1_Q35QU1_9BRAD.psiblast-non_iterative.spouge.1000	0.2647
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q2JS57_Q2JS57_SYNJA.psiblast-non_iterative/up_Q2JS57_Q2JS57_SYNJA.psiblast-non_iterative.spouge.1000	0.2857
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q25VU5_Q25VU5_MYCVN.psiblast-non_iterative/pfam21_Q25VU5_Q25VU5_MYCVN.psiblast-non_iterative.spouge.1000	0.2120
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q5E2L7_HLDE_VIBF1.psiblast-non_iterative/up_Q5E2L7_HLDE_VIBF1.psiblast-non_iterative.spouge.1000	0.6429
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q9RFK9_Q9RFK9_STIAU.psiblast-non_iterative/up_Q9RFK9_Q9RFK9_STIAU.psiblast-non_iterative.spouge.1000	0.5486
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q9I181_Q9I181_PSEAE.psiblast-non_iterative/pfam21_Q9I181_Q9I181_PSEAE.psiblast-non_iterative.spouge.1000	0.0166
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q9KJ00_Q9KJ00_SORCE.psiblast-non_iterative/up_Q9KJ00_Q9KJ00_SORCE.psiblast-non_iterative.spouge.1000	0.0389
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q4LD27_Q4LD27_MICAE.psiblast-non_iterative/up_Q4LD27_Q4LD27_MICAE.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q92Q05_Q92Q05_RHIME.psiblast-non_iterative/up_Q92Q05_Q92Q05_RHIME.psiblast-non_iterative.spouge.1000	0.7544
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q2DXF2_Q2DXF2_ACICE.psiblast-non_iterative/pfam21_Q2DXF2_Q2DXF2_ACICE.psiblast-non_iterative.spouge.1000	0.2222
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q9AKJ4_Q9AKJ4_RICRI.psiblast-non_iterative/up_Q9AKJ4_Q9AKJ4_RICRI.psiblast-non_iterative.spouge.1000	0.6667
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q3IKL4_Q3IKL4_PSEHT.psiblast-non_iterative/up_Q3IKL4_Q3IKL4_PSEHT.psiblast-non_iterative.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q2XA71_Q2XA71_PSEPU.psiblast-non_iterative/pfam21_Q2XA71_Q2XA71_PSEPU.psiblast-non_iterative.spouge.1000	0.6415
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q3JG50_Q3JG50_BURP1.psiblast-non_iterative/up_Q3JG50_Q3JG50_BURP1.psiblast-non_iterative.spouge.1000	0.0099
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q4C0C2_Q4C0C2_CROWT.psiblast-non_iterative/up_Q4C0C2_Q4C0C2_CROWT.psiblast-non_iterative.spouge.1000	0.1562
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q93GZ1_Q93GZ1_STRAW.psiblast-non_iterative/up_Q93GZ1_Q93GZ1_STRAW.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q5M3V5_Q5M3V5_STRT2.psiblast-non_iterative/up_Q5M3V5_Q5M3V5_STRT2.psiblast-non_iterative.spouge.1000	0.4074
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q1RS65_Q1RS65_BACAM.psiblast-non_iterative/up_Q1RS65_Q1RS65_BACAM.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q2ADF8_Q2ADF8_9FIRM.psiblast-non_iterative/pfam21_Q2ADF8_Q2ADF8_9FIRM.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q7MCU1_Q7MCU1_VIBVY.psiblast-non_iterative/up_Q7MCU1_Q7MCU1_VIBVY.psiblast-non_iterative.spouge.1000	0.6750
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q8YMP2_Q8YMP2_ANASP.psiblast-non_iterative/up_Q8YMP2_Q8YMP2_ANASP.psiblast-non_iterative.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q2W2T1_Q2W2T1_MAGSA.psiblast-non_iterative/up_Q2W2T1_Q2W2T1_MAGSA.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q2X521_Q2X521_9GAMM.psiblast-non_iterative/pfam21_Q2X521_Q2X521_9GAMM.psiblast-non_iterative.spouge.1000	0.6036
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q65JD0_Q65JD0_BACLD.psiblast-non_iterative/up_Q65JD0_Q65JD0_BACLD.psiblast-non_iterative.spouge.1000	0.1111
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q4LSB6_Q4LSB6_9BURK.psiblast-non_iterative/pfam21_Q4LSB6_Q4LSB6_9BURK.psiblast-non_iterative.spouge.1000	0.4619
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q982I5_Q982I5_RHILO.psiblast-non_iterative/up_Q982I5_Q982I5_RHILO.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q89FJ3_Q89FJ3_BRAJA.psiblast-non_iterative/up_Q89FJ3_Q89FJ3_BRAJA.psiblast-non_iterative.spouge.1000	0.6188
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q89SW2_Q89SW2_BRAJA.psiblast-non_iterative/up_Q89SW2_Q89SW2_BRAJA.psiblast-non_iterative.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q2SLI8_Q2SLI8_HAHCH.psiblast-non_iterative/up_Q2SLI8_Q2SLI8_HAHCH.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q3M5S2_Q3M5S2_ANAVT.psiblast-non_iterative/up_Q3M5S2_Q3M5S2_ANAVT.psiblast-non_iterative.spouge.1000	0.3333
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q2SIL6_Q2SIL6_HAHCH.psiblast-non_iterative/up_Q2SIL6_Q2SIL6_HAHCH.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q31LY4_Q31LY4_SYNE7.psiblast-non_iterative/up_Q31LY4_Q31LY4_SYNE7.psiblast-non_iterative.spouge.1000	0.2905
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q8YSC7_Q8YSC7_ANASP.psiblast-non_iterative/up_Q8YSC7_Q8YSC7_ANASP.psiblast-non_iterative.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q3B0D6_Q3B0D6_SYNS9.psiblast-non_iterative/up_Q3B0D6_Q3B0D6_SYNS9.psiblast-non_iterative.spouge.1000	0.4032
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q3E4Z0_Q3E4Z0_CHLAU.psiblast-non_iterative/pfam21_Q3E4Z0_Q3E4Z0_CHLAU.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q9WYA5_Q9WYA5_THEMA.psiblast-non_iterative/up_Q9WYA5_Q9WYA5_THEMA.psiblast-non_iterative.spouge.1000	0.7500
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q7D6E1_Q7D6E1_MYCTU.psiblast-non_iterative/up_Q7D6E1_Q7D6E1_MYCTU.psiblast-non_iterative.spouge.1000	0.3378
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q7X4R5_Q7X4R5_STRHY.psiblast-non_iterative/up_Q7X4R5_Q7X4R5_STRHY.psiblast-non_iterative.spouge.1000	0.1111
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q4BJJ7_Q4BJJ7_BURVI.psiblast-non_iterative/pfam21_Q4BJJ7_Q4BJJ7_BURVI.psiblast-non_iterative.spouge.1000	0.1311
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q62043_Q62043_MOUSE.psiblast-non_iterative/up_Q62043_Q62043_MOUSE.psiblast-non_iterative.spouge.1000	0.0544
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q1PK48_Q1PK48_PROMA.psiblast-non_iterative/up_Q1PK48_Q1PK48_PROMA.psiblast-non_iterative.spouge.1000	0.2000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q8FGF1_Q8FGF1_ECOL6.psiblast-non_iterative/up_Q8FGF1_Q8FGF1_ECOL6.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q68CH6_Q68CH6_STRCZ.psiblast-non_iterative/up_Q68CH6_Q68CH6_STRCZ.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q1Z4J2_Q1Z4J2_PHOPR.psiblast-non_iterative/up_Q1Z4J2_Q1Z4J2_PHOPR.psiblast-non_iterative.spouge.1000	0.3738
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q1NJ45_Q1NJ45_9DELT.psiblast-non_iterative/up_Q1NJ45_Q1NJ45_9DELT.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q7ZZ22_Q7ZZ22_DANRE.psiblast-non_iterative/up_Q7ZZ22_Q7ZZ22_DANRE.psiblast-non_iterative.spouge.1000	0.0450
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q5LL22_Q5LL22_SILPO.psiblast-non_iterative/up_Q5LL22_Q5LL22_SILPO.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q35BE1_Q35BE1_9BRAD.psiblast-non_iterative/pfam21_Q35BE1_Q35BE1_9BRAD.psiblast-non_iterative.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q89KX9_Q89KX9_BRAJA.psiblast-non_iterative/up_Q89KX9_Q89KX9_BRAJA.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q89HL9_Q89HL9_BRAJA.psiblast-non_iterative/up_Q89HL9_Q89HL9_BRAJA.psiblast-non_iterative.spouge.1000	0.2955
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q1ZJZ0_Q1ZJZ0_PHOAS.psiblast-non_iterative/up_Q1ZJZ0_Q1ZJZ0_PHOAS.psiblast-non_iterative.spouge.1000	0.3533
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q4EMH3_Q4EMH3_LISMO.psiblast-non_iterative/up_Q4EMH3_Q4EMH3_LISMO.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q7QGN3_Q7QGN3_ANOGA.psiblast-non_iterative/up_Q7QGN3_Q7QGN3_ANOGA.psiblast-non_iterative.spouge.1000	0.2708
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q6IE36_Q6IE36_HUMAN.psiblast-non_iterative/pfam21_Q6IE36_Q6IE36_HUMAN.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q1LDM0_Q1LDM0_RALME.psiblast-non_iterative/up_Q1LDM0_Q1LDM0_RALME.psiblast-non_iterative.spouge.1000	0.6667
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q2JEI1_Q2JEI1_FRASC.psiblast-non_iterative/up_Q2JEI1_Q2JEI1_FRASC.psiblast-non_iterative.spouge.1000	0.3333
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q6R574_Q6R574_9HYPO.psiblast-non_iterative/up_Q6R574_Q6R574_9HYPO.psiblast-non_iterative.spouge.1000	0.5132
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q6WUY0_Q6WUY0_LOPCH.psiblast-non_iterative/up_Q6WUY0_Q6WUY0_LOPCH.psiblast-non_iterative.spouge.1000	0.9375
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q6WG25_Q6WG25_MYCUL.psiblast-non_iterative/up_Q6WG25_Q6WG25_MYCUL.psiblast-non_iterative.spouge.1000	0.0073
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q30ZL8_Q30ZL8_DESDG.psiblast-non_iterative/up_Q30ZL8_Q30ZL8_DESDG.psiblast-non_iterative.spouge.1000	0.5078
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q3ISQ5_Q3ISQ5_NATPD.psiblast-non_iterative/up_Q3ISQ5_Q3ISQ5_NATPD.psiblast-non_iterative.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q4ING2_Q4ING2_GIBZE.psiblast-non_iterative/pfam21_Q4ING2_Q4ING2_GIBZE.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q1YR66_Q1YR66_9GAMM.psiblast-non_iterative/up_Q1YR66_Q1YR66_9GAMM.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q5P7V0_Q5P7V0_AZOSE.psiblast-non_iterative/up_Q5P7V0_Q5P7V0_AZOSE.psiblast-non_iterative.spouge.1000	0.7557
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q5CJ84_Q5CJ84_CRYHO.psiblast-non_iterative/up_Q5CJ84_Q5CJ84_CRYHO.psiblast-non_iterative.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q3LWD4_Q3LWD4_BIGNA.psiblast-non_iterative/up_Q3LWD4_Q3LWD4_BIGNA.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q5IW60_Q5IW60_STRVR.psiblast-non_iterative/up_Q5IW60_Q5IW60_STRVR.psiblast-non_iterative.spouge.1000	0.5011
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q4IEI3_Q4IEI3_GIBZE.psiblast-non_iterative/pfam21_Q4IEI3_Q4IEI3_GIBZE.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q2E3P2_Q2E3P2_BACCE.psiblast-non_iterative/pfam21_Q2E3P2_Q2E3P2_BACCE.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q3W1C5_Q3W1C5_9ACTO.psiblast-non_iterative/pfam21_Q3W1C5_Q3W1C5_9ACTO.psiblast-non_iterative.spouge.1000	0.0287
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/pfam21_Q3XUR7_Q3XUR7_9PROT.psiblast-non_iterative/pfam21_Q3XUR7_Q3XUR7_9PROT.psiblast-non_iterative.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast-non_iterative/up_Q3B624_Q3B624_PELLD.psiblast-non_iterative/up_Q3B624_Q3B624_PELLD.psiblast-non_iterative.spouge.1000	0.0000
