

tap.pl 1.8

EPQ (Threshold for 0.5 Quantile)	Unweighted Average TAP
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q2PMV6_Q2PMV6_CYPCA.psiblast/pfam21_Q2PMV6_Q2PMV6_CYPCA.psiblast.spouge.1000	0.0838
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q9XUC3_Q9XUC3_CAEEL.psiblast/pfam21_Q9XUC3_Q9XUC3_CAEEL.psiblast.spouge.1000	0.0623
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q7QGM3_Q7QGM3_ANOGA.psiblast/up_Q7QGM3_Q7QGM3_ANOGA.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q3XMF2_Q3XMF2_9PROT.psiblast/pfam21_Q3XMF2_Q3XMF2_9PROT.psiblast.spouge.1000	0.0117
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q9AIH1_Q9AIH1_CARRU.psiblast/up_Q9AIH1_Q9AIH1_CARRU.psiblast.spouge.1000	0.0218
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q7R2C6_Q7R2C6_GIALA.psiblast/pfam21_Q7R2C6_Q7R2C6_GIALA.psiblast.spouge.1000	0.0545
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q94FS0_Q94FS0_LOLRI.psiblast/up_Q94FS0_Q94FS0_LOLRI.psiblast.spouge.1000	0.0689
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q940A2_P2C31_ARATH.psiblast/up_Q940A2_P2C31_ARATH.psiblast.spouge.1000	0.5000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8VYB2_Q8VYB2_ARATH.psiblast/up_Q8VYB2_Q8VYB2_ARATH.psiblast.spouge.1000	0.1656
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q1SJT6_Q1SJT6_MEDTR.psiblast/pfam21_Q1SJT6_Q1SJT6_MEDTR.psiblast.spouge.1000	0.6836
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q50PU3_Q50PU3_ENTHI.psiblast/pfam21_Q50PU3_Q50PU3_ENTHI.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q1L5Y1_Q1L5Y1_9FILI.psiblast/up_Q1L5Y1_Q1L5Y1_9FILI.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q3UHC8_Q3UHC8_MOUSE.psiblast/up_Q3UHC8_Q3UHC8_MOUSE.psiblast.spouge.1000	0.0137
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q6TLZ7_Q6TLZ7_MYCUL.psiblast/up_Q6TLZ7_Q6TLZ7_MYCUL.psiblast.spouge.1000	0.0031
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q35QU1_Q35QU1_9BRAD.psiblast/pfam21_Q35QU1_Q35QU1_9BRAD.psiblast.spouge.1000	0.0394
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q2JS57_Q2JS57_SYNJA.psiblast/up_Q2JS57_Q2JS57_SYNJA.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q25VU5_Q25VU5_MYCVN.psiblast/pfam21_Q25VU5_Q25VU5_MYCVN.psiblast.spouge.1000	0.0971
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q5E2L7_HLDE_VIBF1.psiblast/up_Q5E2L7_HLDE_VIBF1.psiblast.spouge.1000	0.9000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q9RFK9_Q9RFK9_STIAU.psiblast/up_Q9RFK9_Q9RFK9_STIAU.psiblast.spouge.1000	0.0045
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q9I181_Q9I181_PSEAE.psiblast/pfam21_Q9I181_Q9I181_PSEAE.psiblast.spouge.1000	0.0169
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q9KJ00_Q9KJ00_SORCE.psiblast/up_Q9KJ00_Q9KJ00_SORCE.psiblast.spouge.1000	0.0547
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q4LD27_Q4LD27_MICAE.psiblast/up_Q4LD27_Q4LD27_MICAE.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q92Q05_Q92Q05_RHIME.psiblast/up_Q92Q05_Q92Q05_RHIME.psiblast.spouge.1000	0.7737
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q2DXF2_Q2DXF2_ACICE.psiblast/pfam21_Q2DXF2_Q2DXF2_ACICE.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q9AKJ4_Q9AKJ4_RICRI.psiblast/up_Q9AKJ4_Q9AKJ4_RICRI.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q3IKL4_Q3IKL4_PSEHT.psiblast/up_Q3IKL4_Q3IKL4_PSEHT.psiblast.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q2XA71_Q2XA71_PSEPU.psiblast/pfam21_Q2XA71_Q2XA71_PSEPU.psiblast.spouge.1000	0.3121
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q3JG50_Q3JG50_BURP1.psiblast/up_Q3JG50_Q3JG50_BURP1.psiblast.spouge.1000	0.2376
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q4C0C2_Q4C0C2_CROWT.psiblast/up_Q4C0C2_Q4C0C2_CROWT.psiblast.spouge.1000	0.0201
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q93GZ1_Q93GZ1_STRAW.psiblast/up_Q93GZ1_Q93GZ1_STRAW.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q5M3V5_Q5M3V5_STRT2.psiblast/up_Q5M3V5_Q5M3V5_STRT2.psiblast.spouge.1000	0.4074
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q1RS65_Q1RS65_BACAM.psiblast/up_Q1RS65_Q1RS65_BACAM.psiblast.spouge.1000	0.0029
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q2ADF8_Q2ADF8_9FIRM.psiblast/pfam21_Q2ADF8_Q2ADF8_9FIRM.psiblast.spouge.1000	0.0525
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q7MCU1_Q7MCU1_VIBVY.psiblast/up_Q7MCU1_Q7MCU1_VIBVY.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8YMP2_Q8YMP2_ANASP.psiblast/up_Q8YMP2_Q8YMP2_ANASP.psiblast.spouge.1000	0.9265
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q2W2T1_Q2W2T1_MAGSA.psiblast/up_Q2W2T1_Q2W2T1_MAGSA.psiblast.spouge.1000	0.4615
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q2X521_Q2X521_9GAMM.psiblast/pfam21_Q2X521_Q2X521_9GAMM.psiblast.spouge.1000	0.5548
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q65JD0_Q65JD0_BACLD.psiblast/up_Q65JD0_Q65JD0_BACLD.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q4LSB6_Q4LSB6_9BURK.psiblast/pfam21_Q4LSB6_Q4LSB6_9BURK.psiblast.spouge.1000	0.2271
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q982I5_Q982I5_RHILO.psiblast/up_Q982I5_Q982I5_RHILO.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q89FJ3_Q89FJ3_BRAJA.psiblast/up_Q89FJ3_Q89FJ3_BRAJA.psiblast.spouge.1000	0.2746
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q89SW2_Q89SW2_BRAJA.psiblast/up_Q89SW2_Q89SW2_BRAJA.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q2SLI8_Q2SLI8_HAHCH.psiblast/up_Q2SLI8_Q2SLI8_HAHCH.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q3M5S2_Q3M5S2_ANAVT.psiblast/up_Q3M5S2_Q3M5S2_ANAVT.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q2SIL6_Q2SIL6_HAHCH.psiblast/up_Q2SIL6_Q2SIL6_HAHCH.psiblast.spouge.1000	0.0042
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q31LY4_Q31LY4_SYNE7.psiblast/up_Q31LY4_Q31LY4_SYNE7.psiblast.spouge.1000	0.5480
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8YSC7_Q8YSC7_ANASP.psiblast/up_Q8YSC7_Q8YSC7_ANASP.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q3B0D6_Q3B0D6_SYNS9.psiblast/up_Q3B0D6_Q3B0D6_SYNS9.psiblast.spouge.1000	0.2346
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q3E4Z0_Q3E4Z0_CHLAU.psiblast/pfam21_Q3E4Z0_Q3E4Z0_CHLAU.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q9WYA5_Q9WYA5_THEMA.psiblast/up_Q9WYA5_Q9WYA5_THEMA.psiblast.spouge.1000	0.0584
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q7D6E1_Q7D6E1_MYCTU.psiblast/up_Q7D6E1_Q7D6E1_MYCTU.psiblast.spouge.1000	0.0701
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q7X4R5_Q7X4R5_STRHY.psiblast/up_Q7X4R5_Q7X4R5_STRHY.psiblast.spouge.1000	0.0086
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q4BJJ7_Q4BJJ7_BURVI.psiblast/pfam21_Q4BJJ7_Q4BJJ7_BURVI.psiblast.spouge.1000	0.1081
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q62043_Q62043_MOUSE.psiblast/up_Q62043_Q62043_MOUSE.psiblast.spouge.1000	0.0297
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q1PK48_Q1PK48_PROMA.psiblast/up_Q1PK48_Q1PK48_PROMA.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8FGF1_Q8FGF1_ECOL6.psiblast/up_Q8FGF1_Q8FGF1_ECOL6.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q68CH6_Q68CH6_STRCZ.psiblast/up_Q68CH6_Q68CH6_STRCZ.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q1Z4J2_Q1Z4J2_PHOPR.psiblast/up_Q1Z4J2_Q1Z4J2_PHOPR.psiblast.spouge.1000	0.5245
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q1NJ45_Q1NJ45_9DELT.psiblast/up_Q1NJ45_Q1NJ45_9DELT.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q7ZZ22_Q7ZZ22_DANRE.psiblast/up_Q7ZZ22_Q7ZZ22_DANRE.psiblast.spouge.1000	0.0371
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q5LL22_Q5LL22_SILPO.psiblast/up_Q5LL22_Q5LL22_SILPO.psiblast.spouge.1000	0.7964
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q35BE1_Q35BE1_9BRAD.psiblast/pfam21_Q35BE1_Q35BE1_9BRAD.psiblast.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q89KX9_Q89KX9_BRAJA.psiblast/up_Q89KX9_Q89KX9_BRAJA.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q89HL9_Q89HL9_BRAJA.psiblast/up_Q89HL9_Q89HL9_BRAJA.psiblast.spouge.1000	0.2727
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q1ZJZ0_Q1ZJZ0_PHOAS.psiblast/up_Q1ZJZ0_Q1ZJZ0_PHOAS.psiblast.spouge.1000	0.1179
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q4EMH3_Q4EMH3_LISMO.psiblast/up_Q4EMH3_Q4EMH3_LISMO.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q7QGN3_Q7QGN3_ANOGA.psiblast/up_Q7QGN3_Q7QGN3_ANOGA.psiblast.spouge.1000	0.0191
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q6IE36_Q6IE36_HUMAN.psiblast/pfam21_Q6IE36_Q6IE36_HUMAN.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q1LDM0_Q1LDM0_RALME.psiblast/up_Q1LDM0_Q1LDM0_RALME.psiblast.spouge.1000	0.8000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q2JEI1_Q2JEI1_FRASC.psiblast/up_Q2JEI1_Q2JEI1_FRASC.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q6R574_Q6R574_9HYPO.psiblast/up_Q6R574_Q6R574_9HYPO.psiblast.spouge.1000	0.0020
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q6WUY0_Q6WUY0_LOPCH.psiblast/up_Q6WUY0_Q6WUY0_LOPCH.psiblast.spouge.1000	0.7768
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q6WG25_Q6WG25_MYCUL.psiblast/up_Q6WG25_Q6WG25_MYCUL.psiblast.spouge.1000	0.0069
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q30ZL8_Q30ZL8_DESDG.psiblast/up_Q30ZL8_Q30ZL8_DESDG.psiblast.spouge.1000	0.0082
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q3ISQ5_Q3ISQ5_NATPD.psiblast/up_Q3ISQ5_Q3ISQ5_NATPD.psiblast.spouge.1000	0.7768
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q4ING2_Q4ING2_GIBZE.psiblast/pfam21_Q4ING2_Q4ING2_GIBZE.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q1YR66_Q1YR66_9GAMM.psiblast/up_Q1YR66_Q1YR66_9GAMM.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q5P7V0_Q5P7V0_AZOSE.psiblast/up_Q5P7V0_Q5P7V0_AZOSE.psiblast.spouge.1000	0.7541
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q5CJ84_Q5CJ84_CRYHO.psiblast/up_Q5CJ84_Q5CJ84_CRYHO.psiblast.spouge.1000	0.6250
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q3LWD4_Q3LWD4_BIGNA.psiblast/up_Q3LWD4_Q3LWD4_BIGNA.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q5IW60_Q5IW60_STRVR.psiblast/up_Q5IW60_Q5IW60_STRVR.psiblast.spouge.1000	0.0045
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q4IEI3_Q4IEI3_GIBZE.psiblast/pfam21_Q4IEI3_Q4IEI3_GIBZE.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q2E3P2_Q2E3P2_BACCE.psiblast/pfam21_Q2E3P2_Q2E3P2_BACCE.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q3W1C5_Q3W1C5_9ACTO.psiblast/pfam21_Q3W1C5_Q3W1C5_9ACTO.psiblast.spouge.1000	0.0125
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q3XUR7_Q3XUR7_9PROT.psiblast/pfam21_Q3XUR7_Q3XUR7_9PROT.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q3B624_Q3B624_PELLD.psiblast/up_Q3B624_Q3B624_PELLD.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q1YQ41_Q1YQ41_9GAMM.psiblast/up_Q1YQ41_Q1YQ41_9GAMM.psiblast.spouge.1000	0.0066
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q2SW15_Q2SW15_BURTA.psiblast/up_Q2SW15_Q2SW15_BURTA.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q2DA32_Q2DA32_ACICY.psiblast/pfam21_Q2DA32_Q2DA32_ACICY.psiblast.spouge.1000	0.0000

EPQ (Threshold for 0.5 Quantile)	Unweighted Average TAP
3 (0)	0.3081

Individual Retrieval Lists and Their TAPs
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8NQK1_Q8NQK1_CORGL.psiblast/up_Q8NQK1_Q8NQK1_CORGL.psiblast.spouge.1000	0.2481
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q6Z6U9_Q6Z6U9_ORYSJ.psiblast/up_Q6Z6U9_Q6Z6U9_ORYSJ.psiblast.spouge.1000	0.3781
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q1N5Y1_Q1N5Y1_9GAMM.psiblast/up_Q1N5Y1_Q1N5Y1_9GAMM.psiblast.spouge.1000	0.9848
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q39TR9_Q39TR9_GEOMG.psiblast/up_Q39TR9_Q39TR9_GEOMG.psiblast.spouge.1000	0.1723
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q8X0Y8_Q8X0Y8_METAN.psiblast/up_Q8X0Y8_Q8X0Y8_METAN.psiblast.spouge.1000	0.1022
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q87SD0_Q87SD0_VIBPA.psiblast/up_Q87SD0_Q87SD0_VIBPA.psiblast.spouge.1000	0.9895
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q92452_GOX_TALFL.psiblast/up_Q92452_GOX_TALFL.psiblast.spouge.1000	0.5478
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q3TX27_Q3TX27_MOUSE.psiblast/up_Q3TX27_Q3TX27_MOUSE.psiblast.spouge.1000	0.5336
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q2LXV6_Q2LXV6_SYNAS.psiblast/up_Q2LXV6_Q2LXV6_SYNAS.psiblast.spouge.1000	0.3803
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q1V6G1_Q1V6G1_VIBAL.psiblast/up_Q1V6G1_Q1V6G1_VIBAL.psiblast.spouge.1000	0.1099
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q3NZS0_Q3NZS0_9GAMM.psiblast/pfam21_Q3NZS0_Q3NZS0_9GAMM.psiblast.spouge.1000	0.8885
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q4MPF9_Q4MPF9_BACCE.psiblast/up_Q4MPF9_Q4MPF9_BACCE.psiblast.spouge.1000	0.4973
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q45155_Q45155_BACFR.psiblast/up_Q45155_Q45155_BACFR.psiblast.spouge.1000	0.3485
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q3B2B0_Q3B2B0_PELLD.psiblast/up_Q3B2B0_Q3B2B0_PELLD.psiblast.spouge.1000	0.7625
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q2SUV4_Q2SUV4_BURTA.psiblast/up_Q2SUV4_Q2SUV4_BURTA.psiblast.spouge.1000	0.6367
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q1TLH7_Q1TLH7_9MYCO.psiblast/pfam21_Q1TLH7_Q1TLH7_9MYCO.psiblast.spouge.1000	0.6221
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q6XPZ9_Q6XPZ9_FUNHE.psiblast/up_Q6XPZ9_Q6XPZ9_FUNHE.psiblast.spouge.1000	0.1489
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q3M5I1_Q3M5I1_ANAVT.psiblast/up_Q3M5I1_Q3M5I1_ANAVT.psiblast.spouge.1000	0.8220
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q45095_Q45095_BACCI.psiblast/up_Q45095_Q45095_BACCI.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q41461_Q41461_SOLTU.psiblast/up_Q41461_Q41461_SOLTU.psiblast.spouge.1000	0.2260
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q9FEH8_Q9FEH8_BRANA.psiblast/up_Q9FEH8_Q9FEH8_BRANA.psiblast.spouge.1000	0.9909
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q20WY3_Q20WY3_RHOPB.psiblast/up_Q20WY3_Q20WY3_RHOPB.psiblast.spouge.1000	0.0505
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_P67637_XERD_MYCBO.psiblast/up_P67637_XERD_MYCBO.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q379A0_Q379A0_RHOPA.psiblast/pfam21_Q379A0_Q379A0_RHOPA.psiblast.spouge.1000	0.0017
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q73X69_Q73X69_MYCPA.psiblast/up_Q73X69_Q73X69_MYCPA.psiblast.spouge.1000	0.0556
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/pfam21_Q3XPL5_Q3XPL5_9PROT.psiblast/pfam21_Q3XPL5_Q3XPL5_9PROT.psiblast.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/psiblast/up_Q2L9C1_Q2L9C1_HUMAN.psiblast/up_Q2L9C1_Q2L9C1_HUMAN.psiblast.spouge.1000	0.8346
