

tap.pl 1.8

EPQ (Threshold for 0.5 Quantile)	Unweighted Average TAP
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q6TBN8_Q6TBN8_9NOST.jackhmmer/up_Q6TBN8_Q6TBN8_9NOST.jackhmmer.spouge.1000	0.0374
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q8NJX5_Q8NJX5_9FUNG.jackhmmer/up_Q8NJX5_Q8NJX5_9FUNG.jackhmmer.spouge.1000	0.3594
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q96I86_Q96I86_HUMAN.jackhmmer/pfam21_Q96I86_Q96I86_HUMAN.jackhmmer.spouge.1000	0.0053
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q50QX4_Q50QX4_ENTHI.jackhmmer/pfam21_Q50QX4_Q50QX4_ENTHI.jackhmmer.spouge.1000	0.0407
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q9ZFY2_Q9ZFY2_9DEIN.jackhmmer/up_Q9ZFY2_Q9ZFY2_9DEIN.jackhmmer.spouge.1000	0.7421
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q2PMV6_Q2PMV6_CYPCA.jackhmmer/pfam21_Q2PMV6_Q2PMV6_CYPCA.jackhmmer.spouge.1000	0.3835
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q9XUC3_Q9XUC3_CAEEL.jackhmmer/pfam21_Q9XUC3_Q9XUC3_CAEEL.jackhmmer.spouge.1000	0.0002
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q7QGM3_Q7QGM3_ANOGA.jackhmmer/up_Q7QGM3_Q7QGM3_ANOGA.jackhmmer.spouge.1000	0.4006
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q3XMF2_Q3XMF2_9PROT.jackhmmer/pfam21_Q3XMF2_Q3XMF2_9PROT.jackhmmer.spouge.1000	0.2250
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q9AIH1_Q9AIH1_CARRU.jackhmmer/up_Q9AIH1_Q9AIH1_CARRU.jackhmmer.spouge.1000	0.0085
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q7R2C6_Q7R2C6_GIALA.jackhmmer/pfam21_Q7R2C6_Q7R2C6_GIALA.jackhmmer.spouge.1000	0.0001
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q94FS0_Q94FS0_LOLRI.jackhmmer/up_Q94FS0_Q94FS0_LOLRI.jackhmmer.spouge.1000	0.6913
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q940A2_P2C31_ARATH.jackhmmer/up_Q940A2_P2C31_ARATH.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q8VYB2_Q8VYB2_ARATH.jackhmmer/up_Q8VYB2_Q8VYB2_ARATH.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q1SJT6_Q1SJT6_MEDTR.jackhmmer/pfam21_Q1SJT6_Q1SJT6_MEDTR.jackhmmer.spouge.1000	0.7296
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q50PU3_Q50PU3_ENTHI.jackhmmer/pfam21_Q50PU3_Q50PU3_ENTHI.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q1L5Y1_Q1L5Y1_9FILI.jackhmmer/up_Q1L5Y1_Q1L5Y1_9FILI.jackhmmer.spouge.1000	0.3388
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q3UHC8_Q3UHC8_MOUSE.jackhmmer/up_Q3UHC8_Q3UHC8_MOUSE.jackhmmer.spouge.1000	0.6646
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q6TLZ7_Q6TLZ7_MYCUL.jackhmmer/up_Q6TLZ7_Q6TLZ7_MYCUL.jackhmmer.spouge.1000	0.1157
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q35QU1_Q35QU1_9BRAD.jackhmmer/pfam21_Q35QU1_Q35QU1_9BRAD.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q2JS57_Q2JS57_SYNJA.jackhmmer/up_Q2JS57_Q2JS57_SYNJA.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q25VU5_Q25VU5_MYCVN.jackhmmer/pfam21_Q25VU5_Q25VU5_MYCVN.jackhmmer.spouge.1000	0.2456
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q5E2L7_HLDE_VIBF1.jackhmmer/up_Q5E2L7_HLDE_VIBF1.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q9RFK9_Q9RFK9_STIAU.jackhmmer/up_Q9RFK9_Q9RFK9_STIAU.jackhmmer.spouge.1000	0.4137
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q9I181_Q9I181_PSEAE.jackhmmer/pfam21_Q9I181_Q9I181_PSEAE.jackhmmer.spouge.1000	0.2907
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q9KJ00_Q9KJ00_SORCE.jackhmmer/up_Q9KJ00_Q9KJ00_SORCE.jackhmmer.spouge.1000	0.0503
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q4LD27_Q4LD27_MICAE.jackhmmer/up_Q4LD27_Q4LD27_MICAE.jackhmmer.spouge.1000	0.0316
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q92Q05_Q92Q05_RHIME.jackhmmer/up_Q92Q05_Q92Q05_RHIME.jackhmmer.spouge.1000	0.5506
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q2DXF2_Q2DXF2_ACICE.jackhmmer/pfam21_Q2DXF2_Q2DXF2_ACICE.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q9AKJ4_Q9AKJ4_RICRI.jackhmmer/up_Q9AKJ4_Q9AKJ4_RICRI.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q3IKL4_Q3IKL4_PSEHT.jackhmmer/up_Q3IKL4_Q3IKL4_PSEHT.jackhmmer.spouge.1000	0.0043
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q2XA71_Q2XA71_PSEPU.jackhmmer/pfam21_Q2XA71_Q2XA71_PSEPU.jackhmmer.spouge.1000	0.1299
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q3JG50_Q3JG50_BURP1.jackhmmer/up_Q3JG50_Q3JG50_BURP1.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q4C0C2_Q4C0C2_CROWT.jackhmmer/up_Q4C0C2_Q4C0C2_CROWT.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q93GZ1_Q93GZ1_STRAW.jackhmmer/up_Q93GZ1_Q93GZ1_STRAW.jackhmmer.spouge.1000	0.0837
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q5M3V5_Q5M3V5_STRT2.jackhmmer/up_Q5M3V5_Q5M3V5_STRT2.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q1RS65_Q1RS65_BACAM.jackhmmer/up_Q1RS65_Q1RS65_BACAM.jackhmmer.spouge.1000	0.0787
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q2ADF8_Q2ADF8_9FIRM.jackhmmer/pfam21_Q2ADF8_Q2ADF8_9FIRM.jackhmmer.spouge.1000	0.0159
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q7MCU1_Q7MCU1_VIBVY.jackhmmer/up_Q7MCU1_Q7MCU1_VIBVY.jackhmmer.spouge.1000	0.0305
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q8YMP2_Q8YMP2_ANASP.jackhmmer/up_Q8YMP2_Q8YMP2_ANASP.jackhmmer.spouge.1000	0.3169
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q2W2T1_Q2W2T1_MAGSA.jackhmmer/up_Q2W2T1_Q2W2T1_MAGSA.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q2X521_Q2X521_9GAMM.jackhmmer/pfam21_Q2X521_Q2X521_9GAMM.jackhmmer.spouge.1000	0.1806
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q65JD0_Q65JD0_BACLD.jackhmmer/up_Q65JD0_Q65JD0_BACLD.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q4LSB6_Q4LSB6_9BURK.jackhmmer/pfam21_Q4LSB6_Q4LSB6_9BURK.jackhmmer.spouge.1000	0.8918
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q982I5_Q982I5_RHILO.jackhmmer/up_Q982I5_Q982I5_RHILO.jackhmmer.spouge.1000	0.0480
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q89FJ3_Q89FJ3_BRAJA.jackhmmer/up_Q89FJ3_Q89FJ3_BRAJA.jackhmmer.spouge.1000	0.2434
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q89SW2_Q89SW2_BRAJA.jackhmmer/up_Q89SW2_Q89SW2_BRAJA.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q2SLI8_Q2SLI8_HAHCH.jackhmmer/up_Q2SLI8_Q2SLI8_HAHCH.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q3M5S2_Q3M5S2_ANAVT.jackhmmer/up_Q3M5S2_Q3M5S2_ANAVT.jackhmmer.spouge.1000	0.0056
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q2SIL6_Q2SIL6_HAHCH.jackhmmer/up_Q2SIL6_Q2SIL6_HAHCH.jackhmmer.spouge.1000	0.1051
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q31LY4_Q31LY4_SYNE7.jackhmmer/up_Q31LY4_Q31LY4_SYNE7.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q8YSC7_Q8YSC7_ANASP.jackhmmer/up_Q8YSC7_Q8YSC7_ANASP.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q3B0D6_Q3B0D6_SYNS9.jackhmmer/up_Q3B0D6_Q3B0D6_SYNS9.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q3E4Z0_Q3E4Z0_CHLAU.jackhmmer/pfam21_Q3E4Z0_Q3E4Z0_CHLAU.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q9WYA5_Q9WYA5_THEMA.jackhmmer/up_Q9WYA5_Q9WYA5_THEMA.jackhmmer.spouge.1000	0.8588
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q7D6E1_Q7D6E1_MYCTU.jackhmmer/up_Q7D6E1_Q7D6E1_MYCTU.jackhmmer.spouge.1000	0.0080
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q7X4R5_Q7X4R5_STRHY.jackhmmer/up_Q7X4R5_Q7X4R5_STRHY.jackhmmer.spouge.1000	0.0199
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q4BJJ7_Q4BJJ7_BURVI.jackhmmer/pfam21_Q4BJJ7_Q4BJJ7_BURVI.jackhmmer.spouge.1000	0.1861
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q62043_Q62043_MOUSE.jackhmmer/up_Q62043_Q62043_MOUSE.jackhmmer.spouge.1000	0.4404
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q1PK48_Q1PK48_PROMA.jackhmmer/up_Q1PK48_Q1PK48_PROMA.jackhmmer.spouge.1000	0.0009
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q8FGF1_Q8FGF1_ECOL6.jackhmmer/up_Q8FGF1_Q8FGF1_ECOL6.jackhmmer.spouge.1000	0.1363
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q68CH6_Q68CH6_STRCZ.jackhmmer/up_Q68CH6_Q68CH6_STRCZ.jackhmmer.spouge.1000	0.0028
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q1Z4J2_Q1Z4J2_PHOPR.jackhmmer/up_Q1Z4J2_Q1Z4J2_PHOPR.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q1NJ45_Q1NJ45_9DELT.jackhmmer/up_Q1NJ45_Q1NJ45_9DELT.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q7ZZ22_Q7ZZ22_DANRE.jackhmmer/up_Q7ZZ22_Q7ZZ22_DANRE.jackhmmer.spouge.1000	0.6657
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q5LL22_Q5LL22_SILPO.jackhmmer/up_Q5LL22_Q5LL22_SILPO.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q35BE1_Q35BE1_9BRAD.jackhmmer/pfam21_Q35BE1_Q35BE1_9BRAD.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q89KX9_Q89KX9_BRAJA.jackhmmer/up_Q89KX9_Q89KX9_BRAJA.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q89HL9_Q89HL9_BRAJA.jackhmmer/up_Q89HL9_Q89HL9_BRAJA.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q1ZJZ0_Q1ZJZ0_PHOAS.jackhmmer/up_Q1ZJZ0_Q1ZJZ0_PHOAS.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q4EMH3_Q4EMH3_LISMO.jackhmmer/up_Q4EMH3_Q4EMH3_LISMO.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q7QGN3_Q7QGN3_ANOGA.jackhmmer/up_Q7QGN3_Q7QGN3_ANOGA.jackhmmer.spouge.1000	0.1627
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q6IE36_Q6IE36_HUMAN.jackhmmer/pfam21_Q6IE36_Q6IE36_HUMAN.jackhmmer.spouge.1000	0.4034
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q1LDM0_Q1LDM0_RALME.jackhmmer/up_Q1LDM0_Q1LDM0_RALME.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q2JEI1_Q2JEI1_FRASC.jackhmmer/up_Q2JEI1_Q2JEI1_FRASC.jackhmmer.spouge.1000	0.1812
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q6R574_Q6R574_9HYPO.jackhmmer/up_Q6R574_Q6R574_9HYPO.jackhmmer.spouge.1000	0.2070
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q6WUY0_Q6WUY0_LOPCH.jackhmmer/up_Q6WUY0_Q6WUY0_LOPCH.jackhmmer.spouge.1000	0.0833
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q6WG25_Q6WG25_MYCUL.jackhmmer/up_Q6WG25_Q6WG25_MYCUL.jackhmmer.spouge.1000	0.0264
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q30ZL8_Q30ZL8_DESDG.jackhmmer/up_Q30ZL8_Q30ZL8_DESDG.jackhmmer.spouge.1000	0.4323
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q3ISQ5_Q3ISQ5_NATPD.jackhmmer/up_Q3ISQ5_Q3ISQ5_NATPD.jackhmmer.spouge.1000	0.0017
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q4ING2_Q4ING2_GIBZE.jackhmmer/pfam21_Q4ING2_Q4ING2_GIBZE.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q1YR66_Q1YR66_9GAMM.jackhmmer/up_Q1YR66_Q1YR66_9GAMM.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q5P7V0_Q5P7V0_AZOSE.jackhmmer/up_Q5P7V0_Q5P7V0_AZOSE.jackhmmer.spouge.1000	0.1665
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q5CJ84_Q5CJ84_CRYHO.jackhmmer/up_Q5CJ84_Q5CJ84_CRYHO.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q3LWD4_Q3LWD4_BIGNA.jackhmmer/up_Q3LWD4_Q3LWD4_BIGNA.jackhmmer.spouge.1000	0.3502
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q5IW60_Q5IW60_STRVR.jackhmmer/up_Q5IW60_Q5IW60_STRVR.jackhmmer.spouge.1000	0.3928
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q4IEI3_Q4IEI3_GIBZE.jackhmmer/pfam21_Q4IEI3_Q4IEI3_GIBZE.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q2E3P2_Q2E3P2_BACCE.jackhmmer/pfam21_Q2E3P2_Q2E3P2_BACCE.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q3W1C5_Q3W1C5_9ACTO.jackhmmer/pfam21_Q3W1C5_Q3W1C5_9ACTO.jackhmmer.spouge.1000	0.0829
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q3XUR7_Q3XUR7_9PROT.jackhmmer/pfam21_Q3XUR7_Q3XUR7_9PROT.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q3B624_Q3B624_PELLD.jackhmmer/up_Q3B624_Q3B624_PELLD.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q1YQ41_Q1YQ41_9GAMM.jackhmmer/up_Q1YQ41_Q1YQ41_9GAMM.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q2SW15_Q2SW15_BURTA.jackhmmer/up_Q2SW15_Q2SW15_BURTA.jackhmmer.spouge.1000	0.0001
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q2DA32_Q2DA32_ACICY.jackhmmer/pfam21_Q2DA32_Q2DA32_ACICY.jackhmmer.spouge.1000	0.1558

EPQ (Threshold for 0.5 Quantile)	Unweighted Average TAP
3 (1.5e-147)	0.2103

Individual Retrieval Lists and Their TAPs
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q8NQK1_Q8NQK1_CORGL.jackhmmer/up_Q8NQK1_Q8NQK1_CORGL.jackhmmer.spouge.1000	0.3637
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q6Z6U9_Q6Z6U9_ORYSJ.jackhmmer/up_Q6Z6U9_Q6Z6U9_ORYSJ.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q1N5Y1_Q1N5Y1_9GAMM.jackhmmer/up_Q1N5Y1_Q1N5Y1_9GAMM.jackhmmer.spouge.1000	0.0805
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q39TR9_Q39TR9_GEOMG.jackhmmer/up_Q39TR9_Q39TR9_GEOMG.jackhmmer.spouge.1000	0.0018
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q8X0Y8_Q8X0Y8_METAN.jackhmmer/up_Q8X0Y8_Q8X0Y8_METAN.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q87SD0_Q87SD0_VIBPA.jackhmmer/up_Q87SD0_Q87SD0_VIBPA.jackhmmer.spouge.1000	0.1380
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q92452_GOX_TALFL.jackhmmer/up_Q92452_GOX_TALFL.jackhmmer.spouge.1000	0.5854
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q3TX27_Q3TX27_MOUSE.jackhmmer/up_Q3TX27_Q3TX27_MOUSE.jackhmmer.spouge.1000	0.2234
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q2LXV6_Q2LXV6_SYNAS.jackhmmer/up_Q2LXV6_Q2LXV6_SYNAS.jackhmmer.spouge.1000	0.7063
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q1V6G1_Q1V6G1_VIBAL.jackhmmer/up_Q1V6G1_Q1V6G1_VIBAL.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q3NZS0_Q3NZS0_9GAMM.jackhmmer/pfam21_Q3NZS0_Q3NZS0_9GAMM.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q4MPF9_Q4MPF9_BACCE.jackhmmer/up_Q4MPF9_Q4MPF9_BACCE.jackhmmer.spouge.1000	0.2609
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q45155_Q45155_BACFR.jackhmmer/up_Q45155_Q45155_BACFR.jackhmmer.spouge.1000	0.3431
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q3B2B0_Q3B2B0_PELLD.jackhmmer/up_Q3B2B0_Q3B2B0_PELLD.jackhmmer.spouge.1000	0.0089
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/up_Q2SUV4_Q2SUV4_BURTA.jackhmmer/up_Q2SUV4_Q2SUV4_BURTA.jackhmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/jackhmmer/pfam21_Q1TLH7_Q1TLH7_9MYCO.jackhmmer/pfam21_Q1TLH7_Q1TLH7_9MYCO.jackhmmer.spouge.1000	0.9687
